,user_id,name,review_count,yelping_since,useful,funny,cool,elite,friends,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
471113,F5in3Elp0iPYv7IF8_hGEQ,Hannah,2,2014-12-02 21:14:55,3,0,0,,"eIq_kdmtVvjERbd5BOsyqQ, 45KKOIZQnsCc_tyzNw5jtw, IRLfOL2obTsNCrCr4HJmMA, cXkJLu0RR4HtOvymekGNWQ, U3qyOwUFfHNiXkBgCAQD4Q, BcbTUOc6L0EbWiaI2uXgvw, IyuwYJOVyiWJT9hTOw5W8Q, oRBUcA3ewniaHYZnmxB5JA, rLPZV7qnDJQyMYzp60Lm9w, ft0ityszzfvC4c5uNwClpQ, G-NFOdXNfZDwk3M_0x8JqQ, KYbLCODusI7V1dTMLrVeBA, WC6F9OxmFFp6-4l1KgIFiw, eA8YFWoqM_JpvMwQrBYs4A, gGP2Xewwm46_vFb2_ALfMw, kTnmFgDgjTl-dt040zDRjA, 6e9n6f6Dn5c8XCKLVGbAhg, Rld92bMgxnelLQYvS1jRZg, TCbdf77U2of0zl_Xxb8Xjg, wcAAjZTkm4pV1wTFeXIL7w, 9kszc6g0c_6rFK2C6BmOjw, Yq3IyA6SGxTpkrlezuw-Zw, BFJCEGggOhHWhcG7m_nRzg, q4avVzVyTmSsVgjX6bVuVQ, ZAj5ATiApSPBF871engcrQ, E3MkTTS4ZDjWV9YT5i6eUg, jGBFScHpY85-3wYoxsf16w, lUpp_TT3zdzPlm3Kct0ezA, uGjaPiXh_XLLs2ueez5NcA, 7OYnx9CiVAxNPdOrVZbafA, BEPeSTNcjkUqHYOb5dz_dA, 3YJ2PeLugInGmmOWVzlUlA, IUZYv7UCOHnCXtMXC81qpw, 52LCgpeKvuGIU24BCdWpiQ, dV1GEV1BK-zkIGBHWe9mrQ, p6px95YiHe99kvV2HvMqkA, qSrthjfa3dXCoogBJtGqOg, O-2qR1hrHJsKMhLQnW-yHg, zhsSDphQU6xhNHX7bBn70Q, opN2k6pUtQbzFYkkOReuEA, bEMLfeIyEii5BZh-26KRKw, u3FU09NahbJiMFg5sl09GA, pM8nKltTMZNOhKwqUg23Qg, yHd35rlRBKx4PPnAPkeCjw, AGyJmcDT2WurHuHHBmrmng, Hk-DHS78YnyurPWjI3SJ5Q, CM3dPxa302tHXgharY1UVg, i6C5J-pOYjgvPGFYcRYmIQ, JlQg4Kikn3UWgiiJIktp0A, x-QtDYuQdQCSbVPjvNlkGA, MWdKXB4dNq41T41kOOk3DA, dTKoir9_XPAszENL-nVQRw, KQXPjgg6l71jtOuH-Qtt4Q, 7qx7L0rIFJoF3U__IBu2rA, EbsS-es7I2W8nwR1dAemdQ, ZvVk5axIzIFErZRNONTFGA, gQ04z7jD-qpNbiPm-YtT4g, _3B5SRVIc8ABSe3muFRefg, fsichkp2aVE2GGo2kLZdVg, O1cfqGFNi1BBSf2g_mG02w, O9REKV3M83ZPUD9gDjOQWw, gCEfpg7wFmLpG_PS88GPBg, ytOaF_wOVUe16CWzjcCl5g, 0elCfU12mMbWcH6-IFSocQ, R4r4-NkLVrkPb4-6TtRmLQ, cZNboDX4DLVQNlVtSnA3_w, 47bM1AVmPVgQ3WqldrGmRQ, YXmDFS-9m9vxcl2xOBlFkg, rVXcrcjSFhNlEyqgNMgvOg, 5Qv5Rg2vkfh2qzoAbNvG0w, CT1-8KR4Q311CSfJ5dczDg, 8P2d1x3hDnWMiHXE09vhdw, hZDCj8bfv0foFcw9sU_wbw, eXbPmJ0K63U591ucjeak9A, 6ntnpvkpVdqc-1VML4GLsQ, wVyn8AiNwqLR75BgeCbYSA, At6Vh8ry0UfkUcSAo_bQvw, CCLR9AipKQKrqMnIUWEzEA, KRy0shQzif11mjCmHXBP5w, 43EmmVhGM2Yh9ibkL8SO9w, g2GtDgdEJhLb18842nQUDg, AYEd8Cosb49SyMMgo3KE4w, sPim8-_Wd7yGaOzO1iV0tA, SZJiDIiWYFtAP8NCmpzBAA, oHcnIpTOZVrYTrPCYGPocw, 6E4OEd43yEHj3M9NxvTM5g, t_RvWDs-5b7ODuMj2udGig, CVVlOqDx7xPuKnhmk7nBQQ, eB2yiqgaEuMlyaO29nx0dA, 6ZK5egFUsICbc9N7KWU-hg, si0m6p-GVyaw7HtiKZQceA, 6wgDDXmYkQgCbtrCFI_MXg, nutGMlCTL41a7k420Y0uZw, KzRQDof22q5s9zgEPay57Q, 7PNJooB_zdMjrIJC94gDLQ, vBUZ3lXznfWR3KN9KkQOXw, WG8PqiKVP7QNx_A3gzdy5Q, w2LQOAD31pyCEDFtcIf2Rg, YHKPZ_6-4ZC3ZIZ4MIU-AA, j0wCHHKWqF-ml9IFfQigsg, JB-Ub3cEIh7kMyTzqxiHFQ, WSGfqkUkC14GltvoDhygeg, m4ezbK2M5zkyTYUd-7YQPA, mY8K-a9xW-rn6_9QaYXBwg, qYTaA0G-oqowKtMlNuN-BA, pWsLbfZZqq4a1kZdkXAZFw, ga1TwPqKomtOo64BU29ZrA, BVUQAOK07zrVjQlDifGt1A, GxjqCXl_W_psZAnM1Bop6A, teVwmt0RGFb_TvHqWzNAag, K0Ur7cU_BW3BDvuOigv5OQ, JMH3GEZVVYeBb6Ra0OKL2w, lMbqLPnc7Arvu8XhSQ9wGw, qjWBrRxyc978Qb04B_opxg, 3KGZPj2grRjcxRKclWq0pg, HwghVshMO743pY7AAcaa3w, lCq07a07uGvRekWI8xR4Wg, cSRH4jh1OFzitCmvhPlx1g, O3sQxVu7TSrQ2S6XWUINWA, ydiCp23GuC9NMxZIIPUvtg, SMF0MyXNUYmpLFuQdgLRNw, _Z4FPLtDZIVg67aMkinHkw, 979XkUmJV_9iO01nl0v53A, IRSasFgimzNUT2sxrdqI7A, EGoTVIMgk_70tYRnhEb0Bg, E5JJgHWJXrv6eNdMMABouw, 4Ef3GVjfZa-HA8QYbpNaoA, IHjz4AtMfP3q50wZjdWaIA, W3lzMSUfXK0YMrf638bifg, 9u01pIp0HYpW2wA21XvL5w, OA0N8vYgIw6CjyYhA6KVTQ, TSfWv3tL7_6VDOsfpAkBfQ, 3a5EbVVlchchNh1-YDtEaA, WaXfRm1_iQkh7TqrhwJEEw, ZaU13o_KLAJ4AnoNxUQ7pA, tQzYUWSCp8AzMv5u5ntnZw, WSAp-bVxoHGw3oW27ymEEQ, PwYZsaHgIyYZKCmc7Uss2A, HkuxpUJwkfMwAVfU5n5jDQ, oguiovBhxVazSdCJbcTCzA, 8QSMD72HJpju1f2fmWhoow, c95IlLbttL7OZpAy-bz8fw, OOxCKr5dCzMvuki-rZ85lg, U-A0QFXrtwGI2AE-5nS_rg",0,3.0,0,0,0,0,0,0,0,0,0,0,0
806543,5vdFTEd2LC_0gOylH_gZBw,Tyler,3,2010-12-18 16:10:43,3,0,0,,6Lcf_tU29NrhY2ve9WJIWg,0,5.0,0,0,0,0,0,0,0,0,0,0,0
750901,SZUQgLuLqHfdmS9vWWW95w,Victor,89,2018-04-22 17:31:12,26,14,7,,None,0,3.51,0,0,0,0,0,0,1,0,0,0,0
992983,x49TZUwB7-JObzOLpUTV3Q,Josh,3,2021-09-01 02:20:38,1,0,0,,None,0,3.67,0,0,0,0,0,0,0,0,0,0,0
313216,KMT_FNG_PIEuwxlBZIg5Kw,Chris,19,2012-07-17 16:17:05,18,1,2,,VgZJ-7_liE-3Oj9pp9ll4w,0,4.16,0,0,0,0,0,1,0,0,0,0,0
1973094,DVDwBRbI1vkpPuPAh76T7A,Jeff,1,2011-04-06 02:33:05,0,0,0,,None,0,1.0,0,0,0,0,0,0,0,0,0,0,0
347637,pa11hVh2CrXjnIsSP5vhHQ,Hector,2,2014-11-08 03:05:29,0,0,0,,None,0,3.0,0,0,0,0,0,0,0,0,0,0,0
1711054,PzKCMlxfaJVGign0FOutkQ,Russ,8,2014-07-19 18:10:12,6,0,1,,None,0,3.89,0,0,0,0,0,1,0,0,0,0,0
1140719,QtQOj4d809PU-o_e9LkGOg,Samantha,1,2012-03-29 23:18:27,0,0,0,,None,0,5.0,0,0,0,0,0,0,0,0,0,0,0
694515,ZnS2IBPYzswujkT5zMvWdg,Robert,7,2011-08-22 03:34:07,3,2,0,,"KUgPbrn6mRvNha19Gnxmyw, XMnbdjnCXj4z_1oeFDURBA, ZYxyILXV6msM49O23IbBcA",1,4.0,0,0,0,0,0,1,0,0,0,0,0
517938,Nk6oon7Z8wXaDzd-LhTz7g,Alan,3,2018-12-23 04:00:24,0,0,0,,None,0,4.0,0,0,0,0,0,0,0,0,0,0,0
1887051,exHYsh9rkX5ZEZ8H2TNpWg,Wilbert,1,2019-05-28 23:04:45,0,0,0,,None,0,5.0,0,0,0,0,0,0,0,0,0,0,0
257377,44lA0Y9LcdyHA1FiyjQJog,Bill,8,2013-04-07 13:15:22,13,1,2,,"jYGBeOKq4N_1vXWN0chN5w, YzDWN5ZkDY0c5o7x2OuQiA, wRt5KJXpA-mEZNg6Q82gnQ, MQIlwGeNxhR-jOmGtmCO2A, PcYa_g-MBOOkPRzLtXA3rg, wBzLaGFKIRGk0ud-VPq4JA, Nw0pe1mJKtxxRhxZ7ZayHg, 1H1cF-DvjJYw5VWugauXJA, llCj5ql1AcSgLT39_902qg, NaBqOc9hYyBbcGpS6i6CEg, L2hW-0plyPHK0POprYnq1g, UQcVJwwhchqfcnGupfiobA, r1LifFVm_C8KXLZSulvlag, hAHZAO5Iw1kKybpoDBKEFg, uTpeggq-lINRCMURExxIaw, SlihMFMG8WaxqCQjONxxew, KQ7BKvE9KSKSIYVrU3ovwA, KbGhUOSkJzHTVyYs-mmH6w, bVS-KV3sr_75ZM7qpzyEtw, Z8I3vbuEjlp4gNGvLWw4GQ, A7KEu-dAmr1gRe3P1_UBlQ, I4CELAVodxgc5r1HX1q6ow, 4vUEzOTs7kQ3v-i9ja0gVQ, Eo0-NyMG4N84jVXHcicYVw, 2t_pqGFgJdqX0sY0RaL-zg, zetUkQBG33z2wSCjzKx78Q, Jvyj9y-2ruc5Mq8q8VUttw, IGOH1y9vJS-qMcK-qA08mw, 7JG3ONeRthk1P8pigjoyUg, UEKmSnt6b0S6I2EOBnWF9g, wWJtRhAaN5-1f1KLM5Cbcg, bYV2aT-qEF1eKXk9gTWfqQ, 6kMKJ-MN5-w4HsJV8RTwtg, _7sF8IKDeJKw5rBPsFSyJg, i3zVDmewRDGNWavtaTyddA, GAgN5ZLwLX9GVo5LBQISUA, vnPGSrKv873YxR0wDPbPnQ, uMOWl5L5aK90fH1A2c5Ykg, QLkDiY8daR-2XBH-653gkQ, FCYn1ADP0mRcHJF0oorjXw, lyLnnTVkIpPuR98k6Wz1ww, OuXmVA0An_XOmiarUuIIaA, hlgQBLUl0NQxkJT3ItbhXA, PXyu3gDQgeknS4bMeogfmA, _RkcuiFZj0bsE1uqDEzAFw, A-fNknsVYtSwQwDdVyJoyA, EtXBmFlkGyEg-2lgCxS9Fw, _-kfOyx_T5QbAGeojWIQ0Q, Rn2oYHQFBT6MpQNbUSi3IA, 52vkLk15atwD_UOHeCxZVQ, A7YTSMOJiPrn2KESt35q9Q, M5kPIpvHOoiCpWK700icdw, 0z0uEQH1LEWomH0cAhmR8w, 6vQ00s5puPJEI46yHTySug, ciBFNSaWAHQcfJ_yDIkxkw, 6DBHF1vxG2vO3f0hNLlLRA, LQhF596HeoXduIMdTsEqGw, Cr810QE13wbLzHJ-krHj6g, U2agZGtsCeQuXpWQ6MCnWw, 4gWBZzFgLpKb_khCJHXnXA, m3387kbRNPN7h025gvkE5Q, zLU9dFSUxE4htWExfXk3-w, 7YANUeTXJXbK-LBxI6ZFHA, jKkzClhJAt5xVChUPUjb6Q",1,4.63,0,0,0,0,0,0,1,0,0,0,0
618592,XXgUxQgNVNwqnY1PiXsYpQ,Jerry,29,2014-02-14 16:05:03,12,3,4,,"t7Ouqf9zxgsf1v8JBQ2aJg, bZXwUC7-MUQGnWTk1nIaIg, LFJ6TqIQnlpbIm89pS_0KQ, qfmZxkFcaYAVNrrgCkVfJQ, 77pg3QxDMPC8Ms7rvQijMw, cpP_mefU04dQWJ10wHK0Ew, 1G426lbtLcfxm_Vp6VdMng, jvpBysqzEgtDJY5faAFdCw, Vko9bPibGhuchRrVAkRTSA, _ArFBh3DJUqg9bZngL_OcQ, tY29xvDBpKp46R9ONiKcDA, jzxctFLQvNTRR0cqKAg2og, AyUxU98P9GWdGqpoSvC7IQ, mXgrrUwX0x_vcUzYS8m-jQ, mjHutWzQCexvAt6YDV6ZNg, guUpGHtii_eoHYBPc1inFQ, u9MKtBI_cf7Cln0iobCh6Q, VGbARN97EYGHBkLVAlYZ7A, ywcOUBlLS5clJSFhc3zw5w, NlqhhYWvi9E2BQ1izjyxEg, _tbiLXxcheAimi2PelHcNQ, teh-EiBxSPZdcAHcwXDXIA, OjDKF_W4nAjQUCky1th-IQ, befa96ycqXJMP48VOJx8Cg, HYtlcU-KKPE_h4e8Y4d1YA, 5mps6hwhbWnuG42lpSaw-g, qp70s0f8xfs5XLceW7Tecg, LRaW9gQb6lRvcJiHBr_e8w, hD916v25ArCu9XHx_Ie5WQ, h31liBc57vnXH5DjzQvb7g, NaS6bTLHnxCMBCBz4cqN-Q, WYOQa4OwAWAvWO3A-S3-gg, _-ytckaf2G50SWs0LIu-hA, ZQGpTGF_qaYzg2DiIyT1dg, O5TLT04l4t8FRMKL4lpgkw, zlUEoQSJ6KGJnkNkWxKmLA, O_CVR4h9nuxKmU9oHJOyGg, 4t6lzFslBpGl2ENdyS1lqw, _3NlAvpXvrFHHdf0PrlFJw, SZEMHtOk4Tnt48IIafUUWg",0,4.3,0,0,0,0,0,0,0,0,0,0,0
1980775,U334j-aeoiqWV8p9-TbRmg,Ida,2,2021-08-01 00:20:45,0,0,0,,None,0,3.5,0,0,0,0,0,0,0,0,0,0,0
579980,QYlvZygB1xwYVq4WADPHZg,Lindsay,1,2010-09-04 18:59:45,0,0,0,,None,0,5.0,0,0,0,0,0,0,0,0,0,0,0
1786951,Q6V2NaR2ykouDZsAntEjqQ,Paige,1,2015-05-08 11:53:51,1,1,1,,None,0,5.0,0,0,0,0,0,0,0,0,0,0,0
